x,y,angle,flow_rate,servo_angle,distance
29,88,326,4.46,32,1.26
30,88,325,4.46,32,1.24
31,88,325,4.46,31,1.22
32,88,324,4.46,31,1.2
33,88,323,4.46,30,1.18
34,88,322,4.46,30,1.16
35,88,322,4.46,29,1.14
36,88,321,4.46,29,1.12
37,88,320,4.46,28,1.1
38,88,319,4.46,28,1.08
39,88,318,4.46,27,1.06
40,88,317,4.46,27,1.04
41,88,316,4.46,26,1.03
42,88,316,4.46,26,1.01
43,88,315,4.46,25,0.99
44,88,313,4.46,25,0.97
45,88,312,4.46,24,0.96
46,88,311,4.46,24,0.94
47,88,310,4.46,23,0.92
48,88,309,4.46,23,0.91
49,88,308,4.46,23,0.89
50,88,306,4.46,22,0.88
51,88,305,4.46,22,0.86
52,88,304,4.46,22,0.85
53,88,302,4.46,21,0.83
54,88,301,4.46,21,0.82
55,88,299,4.46,21,0.81
56,88,298,4.46,20,0.79
57,88,296,4.46,20,0.78
58,88,294,4.46,20,0.77
59,88,293,4.46,19,0.76
60,88,291,4.46,19,0.75
61,88,289,4.46,19,0.74
62,88,287,4.46,19,0.74
63,88,285,4.46,18,0.73
64,88,284,4.46,18,0.72
65,88,282,4.46,18,0.72
66,88,280,4.46,18,0.71
67,88,278,4.46,18,0.71
68,88,276,4.46,18,0.7
69,88,274,4.46,18,0.7
70,88,272,4.46,18,0.7
71,88,270,4.46,18,0.7
72,88,267,4.46,18,0.7
73,88,265,4.46,18,0.7
74,88,263,4.46,18,0.7
75,88,261,4.46,18,0.71
76,88,259,4.46,18,0.71
77,88,257,4.46,18,0.72
78,88,255,4.46,18,0.72
79,88,254,4.46,18,0.73
80,88,252,4.46,19,0.74
81,88,250,4.46,19,0.74
82,88,248,4.46,19,0.75
83,88,246,4.46,19,0.76
84,88,245,4.46,20,0.77
85,88,243,4.46,20,0.78
86,88,241,4.46,20,0.79
87,88,240,4.46,21,0.81
88,88,238,4.46,21,0.82
89,88,237,4.46,21,0.83
90,88,235,4.46,22,0.85
91,88,234,4.46,22,0.86
92,88,233,4.46,22,0.88
93,88,231,4.46,23,0.89
94,88,230,4.46,23,0.91
95,88,229,4.46,23,0.92
96,88,228,4.46,24,0.94
97,88,227,4.46,24,0.96
98,88,226,4.46,25,0.97
99,88,225,4.46,25,0.99
100,88,223,4.46,26,1.01
101,88,223,4.46,26,1.03
102,88,222,4.46,27,1.04
103,88,221,4.46,27,1.06
104,88,220,4.46,28,1.08
105,88,219,4.46,28,1.1
106,88,218,4.46,29,1.12
107,88,217,4.46,29,1.14
108,88,217,4.46,30,1.16
109,88,216,4.46,30,1.18
110,88,215,4.46,31,1.2
111,88,214,4.46,31,1.22
112,88,214,4.46,32,1.24
113,88,213,4.46,32,1.26
114,88,213,4.46,33,1.28
115,88,212,4.46,33,1.3
116,88,211,4.46,34,1.32
117,88,211,4.46,35,1.35
118,88,210,4.46,35,1.37
119,88,210,4.46,36,1.39
120,88,209,4.46,36,1.41
121,88,209,4.46,37,1.43
122,88,208,4.46,37,1.45
123,88,208,4.46,38,1.48
124,88,207,4.46,39,1.5
125,88,207,4.46,39,1.52
126,88,206,4.46,40,1.54
127,88,206,4.46,40,1.57
128,88,206,4.46,41,1.59
129,88,205,4.46,41,1.61
130,88,205,4.46,42,1.63
131,88,205,4.46,43,1.66
132,88,204,4.46,43,1.68
133,88,204,4.46,44,1.7
134,88,203,4.46,44,1.72
135,88,203,4.46,45,1.75
136,88,203,4.46,46,1.77
137,88,202,4.46,46,1.79
138,88,202,4.46,47,1.82
139,88,202,4.46,47,1.84
140,88,202,4.46,48,1.86
141,88,201,4.46,48,1.88
1,89,337,4.46,49,1.89
2,89,337,4.46,48,1.87
3,89,336,4.46,48,1.85
4,89,336,4.46,47,1.83
5,89,336,4.46,46,1.8
6,89,335,4.46,46,1.78
7,89,335,4.46,45,1.76
8,89,335,4.46,44,1.73
9,89,334,4.46,44,1.71
10,89,334,4.46,43,1.69
11,89,334,4.46,43,1.67
12,89,333,4.46,42,1.64
13,89,333,4.46,42,1.62
14,89,333,4.46,41,1.6
15,89,332,4.46,41,1.58
16,89,332,4.46,40,1.55
17,89,331,4.46,39,1.53
18,89,331,4.46,39,1.51
19,89,330,4.46,38,1.49
20,89,330,4.46,38,1.47
21,89,329,4.46,37,1.45
22,89,329,4.46,36,1.42
23,89,328,4.46,36,1.4
24,89,328,4.46,35,1.38
25,89,327,4.46,35,1.36
26,89,327,4.46,34,1.34
27,89,326,4.46,34,1.32
28,89,326,4.46,33,1.3
29,89,325,4.46,33,1.28
30,89,324,4.46,32,1.26
31,89,324,4.46,32,1.24
32,89,323,4.46,31,1.22
33,89,322,4.46,31,1.2
34,89,321,4.46,30,1.18
35,89,321,4.46,30,1.16
36,89,320,4.46,29,1.14
37,89,319,4.46,29,1.12
38,89,318,4.46,28,1.1
39,89,317,4.46,28,1.08
40,89,316,4.46,27,1.06
41,89,315,4.46,27,1.04
42,89,315,4.46,26,1.03
43,89,313,4.46,26,1.01
44,89,312,4.46,25,0.99
45,89,311,4.46,25,0.97
46,89,310,4.46,24,0.96
47,89,309,4.46,24,0.94
48,89,308,4.46,24,0.93
49,89,307,4.46,23,0.91
50,89,305,4.46,23,0.9
51,89,304,4.46,22,0.88
52,89,303,4.46,22,0.87
53,89,301,4.46,22,0.85
54,89,300,4.46,21,0.84
55,89,298,4.46,21,0.83
56,89,297,4.46,21,0.82
57,89,295,4.46,21,0.81
58,89,294,4.46,20,0.79
59,89,292,4.46,20,0.78
60,89,290,4.46,20,0.78
61,89,289,4.46,20,0.77
62,89,287,4.46,19,0.76
63,89,285,4.46,19,0.75
64,89,283,4.46,19,0.75
65,89,281,4.46,19,0.74
66,89,279,4.46,19,0.74
67,89,277,4.46,18,0.73
68,89,275,4.46,18,0.73
69,89,273,4.46,18,0.73
70,89,271,4.46,18,0.73
71,89,270,4.46,18,0.72
72,89,268,4.46,18,0.73
73,89,266,4.46,18,0.73
74,89,264,4.46,18,0.73
75,89,262,4.46,18,0.73
76,89,260,4.46,19,0.74
77,89,258,4.46,19,0.74
78,89,256,4.46,19,0.75
79,89,254,4.46,19,0.75
80,89,252,4.46,19,0.76
81,89,250,4.46,20,0.77
82,89,249,4.46,20,0.78
83,89,247,4.46,20,0.78
84,89,245,4.46,20,0.79
85,89,244,4.46,21,0.81
86,89,242,4.46,21,0.82
87,89,241,4.46,21,0.83
88,89,239,4.46,21,0.84
89,89,238,4.46,22,0.85
90,89,236,4.46,22,0.87
91,89,235,4.46,22,0.88
92,89,234,4.46,23,0.9
93,89,232,4.46,23,0.91
94,89,231,4.46,24,0.93
95,89,230,4.46,24,0.94
96,89,229,4.46,24,0.96
97,89,228,4.46,25,0.97
98,89,227,4.46,25,0.99
99,89,226,4.46,26,1.01
100,89,225,4.46,26,1.03
101,89,224,4.46,27,1.04
102,89,223,4.46,27,1.06
103,89,222,4.46,28,1.08
104,89,221,4.46,28,1.1
105,89,220,4.46,29,1.12
106,89,219,4.46,29,1.14
107,89,218,4.46,30,1.16
108,89,218,4.46,30,1.18
109,89,217,4.46,31,1.2
110,89,216,4.46,31,1.22
111,89,215,4.46,32,1.24
112,89,215,4.46,32,1.26
113,89,214,4.46,33,1.28
114,89,213,4.46,33,1.3
115,89,213,4.46,34,1.32
116,89,212,4.46,34,1.34
117,89,212,4.46,35,1.36
118,89,211,4.46,35,1.38
119,89,211,4.46,36,1.4
120,89,210,4.46,36,1.42
121,89,210,4.46,37,1.45
122,89,209,4.46,38,1.47
123,89,209,4.46,38,1.49
124,89,208,4.46,39,1.51
125,89,208,4.46,39,1.53
126,89,207,4.46,40,1.55
127,89,207,4.46,41,1.58
128,89,206,4.46,41,1.6
129,89,206,4.46,42,1.62
130,89,206,4.46,42,1.64
131,89,205,4.46,43,1.67
132,89,205,4.46,43,1.69
133,89,205,4.46,44,1.71
134,89,204,4.46,44,1.73
135,89,204,4.46,45,1.76
136,89,204,4.46,46,1.78
137,89,203,4.46,46,1.8
138,89,203,4.46,47,1.83
139,89,203,4.46,48,1.85
140,89,202,4.46,48,1.87
141,89,202,4.46,49,1.89
2,90,336,4.46,48,1.88
3,90,336,4.46,48,1.86
4,90,335,4.46,47,1.84
5,90,335,4.46,47,1.81
6,90,335,4.46,46,1.79
7,90,334,4.46,46,1.77
8,90,334,4.46,45,1.74
9,90,334,4.46,44,1.72
10,90,333,4.46,44,1.7
11,90,333,4.46,43,1.68
12,90,333,4.46,42,1.65
13,90,332,4.46,42,1.63
14,90,332,4.46,41,1.61
15,90,331,4.46,41,1.59
16,90,331,4.46,40,1.57
17,90,330,4.46,40,1.54
18,90,330,4.46,39,1.52
19,90,330,4.46,39,1.5
20,90,329,4.46,38,1.48
21,90,329,4.46,37,1.46
22,90,328,4.46,37,1.44
23,90,327,4.46,36,1.42
24,90,327,4.46,36,1.39
25,90,326,4.46,35,1.37
26,90,326,4.46,35,1.35
27,90,325,4.46,34,1.33
28,90,325,4.46,34,1.31
29,90,324,4.46,33,1.29
30,90,323,4.46,33,1.27
31,90,323,4.46,32,1.25
32,90,322,4.46,31,1.23
33,90,321,4.46,31,1.21
34,90,320,4.46,30,1.19
35,90,320,4.46,30,1.17
36,90,319,4.46,29,1.15
37,90,318,4.46,29,1.13
38,90,317,4.46,28,1.11
39,90,316,4.46,28,1.1
40,90,315,4.46,28,1.08
41,90,315,4.46,27,1.06
42,90,314,4.46,27,1.04
43,90,313,4.46,26,1.03
44,90,311,4.46,26,1.01
45,90,310,4.46,25,0.99
46,90,309,4.46,25,0.98
47,90,308,4.46,24,0.96
48,90,307,4.46,24,0.95
49,90,306,4.46,24,0.93
50,90,304,4.46,23,0.92
51,90,303,4.46,23,0.9
52,90,302,4.46,23,0.89
53,90,300,4.46,22,0.87
54,90,299,4.46,22,0.86
55,90,298,4.46,22,0.85
56,90,296,4.46,21,0.84
57,90,295,4.46,21,0.83
58,90,293,4.46,21,0.82
59,90,291,4.46,21,0.81
60,90,290,4.46,20,0.8
61,90,288,4.46,20,0.79
62,90,286,4.46,20,0.78
63,90,284,4.46,20,0.78
64,90,283,4.46,20,0.77
65,90,281,4.46,19,0.76
66,90,279,4.46,19,0.76
67,90,277,4.46,19,0.76
68,90,275,4.46,19,0.75
69,90,273,4.46,19,0.75
70,90,271,4.46,19,0.75
71,90,270,4.46,19,0.75
72,90,268,4.46,19,0.75
73,90,266,4.46,19,0.75
74,90,264,4.46,19,0.75
75,90,262,4.46,19,0.76
76,90,260,4.46,19,0.76
77,90,258,4.46,19,0.76
78,90,256,4.46,20,0.77
79,90,255,4.46,20,0.78
80,90,253,4.46,20,0.78
81,90,251,4.46,20,0.79
82,90,249,4.46,20,0.8
83,90,248,4.46,21,0.81
84,90,246,4.46,21,0.82
85,90,244,4.46,21,0.83
86,90,243,4.46,21,0.84
87,90,241,4.46,22,0.85
88,90,240,4.46,22,0.86
89,90,239,4.46,22,0.87
90,90,237,4.46,23,0.89
91,90,236,4.46,23,0.9
92,90,235,4.46,23,0.92
93,90,233,4.46,24,0.93
94,90,232,4.46,24,0.95
95,90,231,4.46,24,0.96
96,90,230,4.46,25,0.98
97,90,229,4.46,25,0.99
98,90,228,4.46,26,1.01
99,90,226,4.46,26,1.03
100,90,225,4.46,27,1.04
101,90,225,4.46,27,1.06
102,90,224,4.46,28,1.08
103,90,223,4.46,28,1.1
104,90,222,4.46,28,1.11
105,90,221,4.46,29,1.13
106,90,220,4.46,29,1.15
107,90,219,4.46,30,1.17
108,90,219,4.46,30,1.19
109,90,218,4.46,31,1.21
110,90,217,4.46,31,1.23
111,90,216,4.46,32,1.25
112,90,216,4.46,33,1.27
113,90,215,4.46,33,1.29
114,90,214,4.46,34,1.31
115,90,214,4.46,34,1.33
116,90,213,4.46,35,1.35
117,90,213,4.46,35,1.37
118,90,212,4.46,36,1.39
119,90,212,4.46,36,1.42
120,90,211,4.46,37,1.44
121,90,210,4.46,37,1.46
122,90,210,4.46,38,1.48
123,90,209,4.46,39,1.5
124,90,209,4.46,39,1.52
125,90,209,4.46,40,1.54
126,90,208,4.46,40,1.57
127,90,208,4.46,41,1.59
128,90,207,4.46,41,1.61
129,90,207,4.46,42,1.63
130,90,206,4.46,42,1.65
131,90,206,4.46,43,1.68
132,90,206,4.46,44,1.7
133,90,205,4.46,44,1.72
134,90,205,4.46,45,1.74
135,90,205,4.46,46,1.77
136,90,204,4.46,46,1.79
137,90,204,4.46,47,1.81
138,90,204,4.46,47,1.84
139,90,203,4.46,48,1.86
140,90,203,4.46,48,1.88
2,91,335,4.46,49,1.89
3,91,335,4.46,48,1.87
4,91,335,4.46,48,1.85
5,91,334,4.46,47,1.82
6,91,334,4.46,46,1.8
7,91,334,4.46,46,1.78
8,91,333,4.46,45,1.76
9,91,333,4.46,44,1.73
10,91,333,4.46,44,1.71
11,91,332,4.46,43,1.69
12,91,332,4.46,43,1.67
13,91,331,4.46,42,1.64
14,91,331,4.46,42,1.62
15,91,331,4.46,41,1.6
16,91,330,4.46,41,1.58
17,91,330,4.46,40,1.56
18,91,329,4.46,40,1.54
19,91,329,4.46,39,1.51
20,91,328,4.46,38,1.49
21,91,328,4.46,38,1.47
22,91,327,4.46,37,1.45
23,91,327,4.46,37,1.43
24,91,326,4.46,36,1.41
25,91,326,4.46,36,1.39
26,91,325,4.46,35,1.37
27,91,324,4.46,35,1.35
28,91,324,4.46,34,1.33
29,91,323,4.46,34,1.31
30,91,322,4.46,33,1.29
31,91,322,4.46,33,1.27
32,91,321,4.46,32,1.25
33,91,320,4.46,31,1.23
34,91,320,4.46,31,1.21
35,91,319,4.46,30,1.19
36,91,318,4.46,30,1.17
37,91,317,4.46,29,1.15
38,91,316,4.46,29,1.13
39,91,315,4.46,28,1.11
40,91,315,4.46,28,1.1
41,91,314,4.46,28,1.08
42,91,313,4.46,27,1.06
43,91,312,4.46,27,1.04
44,91,311,4.46,26,1.03
45,91,309,4.46,26,1.01
46,91,308,4.46,26,1
47,91,307,4.46,25,0.98
48,91,306,4.46,25,0.97
49,91,305,4.46,24,0.95
50,91,304,4.46,24,0.94
51,91,302,4.46,23,0.92
52,91,301,4.46,23,0.91
53,91,300,4.46,23,0.9
54,91,298,4.46,22,0.88
55,91,297,4.46,22,0.87
56,91,295,4.46,22,0.86
57,91,294,4.46,22,0.85
58,91,292,4.46,21,0.84
59,91,291,4.46,21,0.83
60,91,289,4.46,21,0.82
61,91,287,4.46,21,0.81
62,91,286,4.46,21,0.81
63,91,284,4.46,20,0.8
64,91,282,4.46,20,0.79
65,91,280,4.46,20,0.79
66,91,279,4.46,20,0.79
67,91,277,4.46,20,0.78
68,91,275,4.46,20,0.78
69,91,273,4.46,20,0.78
70,91,271,4.46,20,0.78
71,91,270,4.46,20,0.78
72,91,268,4.46,20,0.78
73,91,266,4.46,20,0.78
74,91,264,4.46,20,0.78
75,91,262,4.46,20,0.78
76,91,260,4.46,20,0.79
77,91,259,4.46,20,0.79
78,91,257,4.46,20,0.79
79,91,255,4.46,20,0.8
80,91,253,4.46,21,0.81
81,91,252,4.46,21,0.81
82,91,250,4.46,21,0.82
83,91,248,4.46,21,0.83
84,91,247,4.46,21,0.84
85,91,245,4.46,22,0.85
86,91,244,4.46,22,0.86
87,91,242,4.46,22,0.87
88,91,241,4.46,22,0.88
89,91,239,4.46,23,0.9
90,91,238,4.46,23,0.91
91,91,237,4.46,23,0.92
92,91,235,4.46,24,0.94
93,91,234,4.46,24,0.95
94,91,233,4.46,25,0.97
95,91,232,4.46,25,0.98
96,91,231,4.46,26,1
97,91,230,4.46,26,1.01
98,91,228,4.46,26,1.03
99,91,227,4.46,27,1.04
100,91,226,4.46,27,1.06
101,91,225,4.46,28,1.08
102,91,225,4.46,28,1.1
103,91,224,4.46,28,1.11
104,91,223,4.46,29,1.13
105,91,222,4.46,29,1.15
106,91,221,4.46,30,1.17
107,91,220,4.46,30,1.19
108,91,219,4.46,31,1.21
109,91,219,4.46,31,1.23
110,91,218,4.46,32,1.25
111,91,217,4.46,33,1.27
112,91,217,4.46,33,1.29
113,91,216,4.46,34,1.31
114,91,215,4.46,34,1.33
115,91,215,4.46,35,1.35
116,91,214,4.46,35,1.37
117,91,213,4.46,36,1.39
118,91,213,4.46,36,1.41
119,91,212,4.46,37,1.43
120,91,212,4.46,37,1.45
121,91,211,4.46,38,1.47
122,91,211,4.46,38,1.49
123,91,210,4.46,39,1.51
124,91,210,4.46,40,1.54
125,91,209,4.46,40,1.56
126,91,209,4.46,41,1.58
127,91,208,4.46,41,1.6
128,91,208,4.46,42,1.62
129,91,208,4.46,42,1.64
130,91,207,4.46,43,1.67
131,91,207,4.46,43,1.69
132,91,206,4.46,44,1.71
133,91,206,4.46,44,1.73
134,91,206,4.46,45,1.76
135,91,205,4.46,46,1.78
136,91,205,4.46,46,1.8
137,91,205,4.46,47,1.82
138,91,204,4.46,48,1.85
139,91,204,4.46,48,1.87
140,91,204,4.46,49,1.89
3,92,334,4.46,48,1.88
4,92,334,4.46,48,1.86
5,92,334,4.46,47,1.83
6,92,333,4.46,47,1.81
7,92,333,4.46,46,1.79
8,92,333,4.46,46,1.77
9,92,332,4.46,45,1.74
10,92,332,4.46,44,1.72
11,92,331,4.46,44,1.7
12,92,331,4.46,43,1.68
13,92,331,4.46,43,1.66
14,92,330,4.46,42,1.63
15,92,330,4.46,41,1.61
16,92,329,4.46,41,1.59
17,92,329,4.46,40,1.57
18,92,328,4.46,40,1.55
19,92,328,4.46,39,1.53
20,92,327,4.46,39,1.51
21,92,327,4.46,38,1.48
22,92,326,4.46,37,1.46
23,92,326,4.46,37,1.44
24,92,325,4.46,36,1.42
25,92,325,4.46,36,1.4
26,92,324,4.46,35,1.38
27,92,323,4.46,35,1.36
28,92,323,4.46,34,1.34
29,92,322,4.46,34,1.32
30,92,322,4.46,33,1.3
31,92,321,4.46,33,1.28
32,92,320,4.46,32,1.26
33,92,319,4.46,32,1.24
34,92,319,4.46,31,1.22
35,92,318,4.46,31,1.2
36,92,317,4.46,30,1.19
37,92,316,4.46,30,1.17
38,92,315,4.46,29,1.15
39,92,315,4.46,29,1.13
40,92,314,4.46,28,1.11
41,92,313,4.46,28,1.1
42,92,312,4.46,28,1.08
43,92,311,4.46,27,1.06
44,92,310,4.46,27,1.05
45,92,309,4.46,26,1.03
46,92,307,4.46,26,1.02
47,92,306,4.46,26,1
48,92,305,4.46,25,0.99
49,92,304,4.46,25,0.97
50,92,303,4.46,24,0.96
51,92,302,4.46,24,0.94
52,92,300,4.46,24,0.93
53,92,299,4.46,23,0.92
54,92,297,4.46,23,0.91
55,92,296,4.46,23,0.89
56,92,295,4.46,22,0.88
57,92,293,4.46,22,0.87
58,92,292,4.46,22,0.86
59,92,290,4.46,22,0.85
60,92,288,4.46,22,0.85
61,92,287,4.46,21,0.84
62,92,285,4.46,21,0.83
63,92,284,4.46,21,0.82
64,92,282,4.46,21,0.82
65,92,280,4.46,21,0.81
66,92,278,4.46,21,0.81
67,92,277,4.46,21,0.81
68,92,275,4.46,20,0.8
69,92,273,4.46,20,0.8
70,92,271,4.46,20,0.8
71,92,270,4.46,20,0.8
72,92,268,4.46,20,0.8
73,92,266,4.46,20,0.8
74,92,264,4.46,20,0.8
75,92,262,4.46,21,0.81
76,92,261,4.46,21,0.81
77,92,259,4.46,21,0.81
78,92,257,4.46,21,0.82
79,92,255,4.46,21,0.82
80,92,254,4.46,21,0.83
81,92,252,4.46,21,0.84
82,92,251,4.46,22,0.85
83,92,249,4.46,22,0.85
84,92,247,4.46,22,0.86
85,92,246,4.46,22,0.87
86,92,244,4.46,22,0.88
87,92,243,4.46,23,0.89
88,92,242,4.46,23,0.91
89,92,240,4.46,23,0.92
90,92,239,4.46,24,0.93
91,92,237,4.46,24,0.94
92,92,236,4.46,24,0.96
93,92,235,4.46,25,0.97
94,92,234,4.46,25,0.99
95,92,233,4.46,26,1
96,92,232,4.46,26,1.02
97,92,230,4.46,26,1.03
98,92,229,4.46,27,1.05
99,92,228,4.46,27,1.06
100,92,227,4.46,28,1.08
101,92,226,4.46,28,1.1
102,92,225,4.46,28,1.11
103,92,225,4.46,29,1.13
104,92,224,4.46,29,1.15
105,92,223,4.46,30,1.17
106,92,222,4.46,30,1.19
107,92,221,4.46,31,1.2
108,92,220,4.46,31,1.22
109,92,220,4.46,32,1.24
110,92,219,4.46,32,1.26
111,92,218,4.46,33,1.28
112,92,217,4.46,33,1.3
113,92,217,4.46,34,1.32
114,92,216,4.46,34,1.34
115,92,216,4.46,35,1.36
116,92,215,4.46,35,1.38
117,92,214,4.46,36,1.4
118,92,214,4.46,36,1.42
119,92,213,4.46,37,1.44
120,92,213,4.46,37,1.46
121,92,212,4.46,38,1.48
122,92,212,4.46,39,1.51
123,92,211,4.46,39,1.53
124,92,211,4.46,40,1.55
125,92,210,4.46,40,1.57
126,92,210,4.46,41,1.59
127,92,209,4.46,41,1.61
128,92,209,4.46,42,1.63
129,92,208,4.46,43,1.66
130,92,208,4.46,43,1.68
131,92,208,4.46,44,1.7
132,92,207,4.46,44,1.72
133,92,207,4.46,45,1.74
134,92,206,4.46,46,1.77
135,92,206,4.46,46,1.79
136,92,206,4.46,47,1.81
137,92,205,4.46,47,1.83
138,92,205,4.46,48,1.86
139,92,205,4.46,48,1.88
3,93,334,4.46,49,1.89
4,93,333,4.46,48,1.87
5,93,333,4.46,47,1.84
6,93,333,4.46,47,1.82
7,93,332,4.46,46,1.8
8,93,332,4.46,46,1.78
9,93,331,4.46,45,1.76
10,93,331,4.46,44,1.73
11,93,331,4.46,44,1.71
12,93,330,4.46,43,1.69
13,93,330,4.46,43,1.67
14,93,329,4.46,42,1.65
15,93,329,4.46,42,1.62
16,93,329,4.46,41,1.6
17,93,328,4.46,41,1.58
18,93,328,4.46,40,1.56
19,93,327,4.46,40,1.54
20,93,327,4.46,39,1.52
21,93,326,4.46,39,1.5
22,93,326,4.46,38,1.48
23,93,325,4.46,37,1.46
24,93,324,4.46,37,1.44
25,93,324,4.46,36,1.42
26,93,323,4.46,36,1.4
27,93,323,4.46,35,1.38
28,93,322,4.46,35,1.36
29,93,321,4.46,34,1.34
30,93,321,4.46,34,1.32
31,93,320,4.46,33,1.3
32,93,319,4.46,33,1.28
33,93,319,4.46,32,1.26
34,93,318,4.46,32,1.24
35,93,317,4.46,31,1.22
36,93,316,4.46,31,1.2
37,93,315,4.46,30,1.18
38,93,315,4.46,30,1.17
39,93,314,4.46,29,1.15
40,93,313,4.46,29,1.13
41,93,312,4.46,28,1.11
42,93,311,4.46,28,1.1
43,93,310,4.46,28,1.08
44,93,309,4.46,27,1.07
45,93,308,4.46,27,1.05
46,93,307,4.46,27,1.04
47,93,306,4.46,26,1.02
48,93,304,4.46,26,1.01
49,93,303,4.46,25,0.99
50,93,302,4.46,25,0.98
51,93,301,4.46,24,0.96
52,93,299,4.46,24,0.95
53,93,298,4.46,24,0.94
54,93,297,4.46,24,0.93
55,93,295,4.46,23,0.92
56,93,294,4.46,23,0.91
57,93,292,4.46,23,0.9
58,93,291,4.46,23,0.89
59,93,289,4.46,22,0.88
60,93,288,4.46,22,0.87
61,93,286,4.46,22,0.86
62,93,285,4.46,22,0.86
63,93,283,4.46,22,0.85
64,93,281,4.46,21,0.84
65,93,280,4.46,21,0.84
66,93,278,4.46,21,0.83
67,93,276,4.46,21,0.83
68,93,275,4.46,21,0.83
69,93,273,4.46,21,0.83
70,93,271,4.46,21,0.83
71,93,270,4.46,21,0.82
72,93,268,4.46,21,0.83
73,93,266,4.46,21,0.83
74,93,264,4.46,21,0.83
75,93,263,4.46,21,0.83
76,93,261,4.46,21,0.83
77,93,259,4.46,21,0.84
78,93,258,4.46,21,0.84
79,93,256,4.46,22,0.85
80,93,254,4.46,22,0.86
81,93,253,4.46,22,0.86
82,93,251,4.46,22,0.87
83,93,250,4.46,22,0.88
84,93,248,4.46,23,0.89
85,93,247,4.46,23,0.9
86,93,245,4.46,23,0.91
87,93,244,4.46,23,0.92
88,93,242,4.46,24,0.93
89,93,241,4.46,24,0.94
90,93,240,4.46,24,0.95
91,93,238,4.46,24,0.96
92,93,237,4.46,25,0.98
93,93,236,4.46,25,0.99
94,93,235,4.46,26,1.01
95,93,233,4.46,26,1.02
96,93,232,4.46,27,1.04
97,93,231,4.46,27,1.05
98,93,230,4.46,27,1.07
99,93,229,4.46,28,1.08
100,93,228,4.46,28,1.1
101,93,227,4.46,28,1.11
102,93,226,4.46,29,1.13
103,93,225,4.46,29,1.15
104,93,225,4.46,30,1.17
105,93,224,4.46,30,1.18
106,93,223,4.46,31,1.2
107,93,222,4.46,31,1.22
108,93,221,4.46,32,1.24
109,93,220,4.46,32,1.26
110,93,220,4.46,33,1.28
111,93,219,4.46,33,1.3
112,93,218,4.46,34,1.32
113,93,218,4.46,34,1.34
114,93,217,4.46,35,1.36
115,93,216,4.46,35,1.38
116,93,216,4.46,36,1.4
117,93,215,4.46,36,1.42
118,93,215,4.46,37,1.44
119,93,214,4.46,37,1.46
120,93,213,4.46,38,1.48
121,93,213,4.46,39,1.5
122,93,212,4.46,39,1.52
123,93,212,4.46,40,1.54
124,93,211,4.46,40,1.56
125,93,211,4.46,41,1.58
126,93,210,4.46,41,1.6
127,93,210,4.46,42,1.62
128,93,210,4.46,42,1.65
129,93,209,4.46,43,1.67
130,93,209,4.46,43,1.69
131,93,208,4.46,44,1.71
132,93,208,4.46,44,1.73
133,93,208,4.46,45,1.76
134,93,207,4.46,46,1.78
135,93,207,4.46,46,1.8
136,93,206,4.46,47,1.82
137,93,206,4.46,47,1.84
138,93,206,4.46,48,1.87
139,93,205,4.46,49,1.89
4,94,333,4.46,48,1.88
5,94,332,4.46,48,1.86
6,94,332,4.46,47,1.83
7,94,332,4.46,47,1.81
8,94,331,4.46,46,1.79
9,94,331,4.46,46,1.77
10,94,330,4.46,45,1.75
11,94,330,4.46,44,1.72
12,94,330,4.46,44,1.7
13,94,329,4.46,43,1.68
14,94,329,4.46,43,1.66
15,94,328,4.46,42,1.64
16,94,328,4.46,42,1.62
17,94,327,4.46,41,1.6
18,94,327,4.46,40,1.57
19,94,326,4.46,40,1.55
20,94,326,4.46,39,1.53
21,94,325,4.46,39,1.51
22,94,325,4.46,38,1.49
23,94,324,4.46,38,1.47
24,94,324,4.46,37,1.45
25,94,323,4.46,37,1.43
26,94,322,4.46,36,1.41
27,94,322,4.46,36,1.39
28,94,321,4.46,35,1.37
29,94,321,4.46,35,1.35
30,94,320,4.46,34,1.33
31,94,319,4.46,34,1.31
32,94,318,4.46,33,1.29
33,94,318,4.46,33,1.27
34,94,317,4.46,32,1.26
35,94,316,4.46,32,1.24
36,94,315,4.46,31,1.22
37,94,315,4.46,31,1.2
38,94,314,4.46,30,1.18
39,94,313,4.46,30,1.17
40,94,312,4.46,29,1.15
41,94,311,4.46,29,1.13
42,94,310,4.46,29,1.12
43,94,309,4.46,28,1.1
44,94,308,4.46,28,1.09
45,94,307,4.46,27,1.07
46,94,306,4.46,27,1.06
47,94,305,4.46,27,1.04
48,94,304,4.46,26,1.03
49,94,302,4.46,26,1.01
50,94,301,4.46,26,1
51,94,300,4.46,25,0.99
52,94,299,4.46,25,0.97
53,94,297,4.46,24,0.96
54,94,296,4.46,24,0.95
55,94,295,4.46,24,0.94
56,94,293,4.46,24,0.93
57,94,292,4.46,23,0.92
58,94,290,4.46,23,0.91
59,94,289,4.46,23,0.9
60,94,287,4.46,23,0.89
61,94,286,4.46,23,0.89
62,94,284,4.46,22,0.88
63,94,283,4.46,22,0.87
64,94,281,4.46,22,0.87
65,94,280,4.46,22,0.86
66,94,278,4.46,22,0.86
67,94,276,4.46,22,0.86
68,94,275,4.46,22,0.85
69,94,273,4.46,22,0.85
70,94,271,4.46,22,0.85
71,94,270,4.46,22,0.85
